id|timestamp|words
1016732763494510592|2018-07-10 17:15:55|visit
1016732763494510592|2018-07-10 17:15:55|to
1016732763494510592|2018-07-10 17:15:55|Ireland
1016713651980521478|2018-07-10 15:59:58|Good
1016713651980521478|2018-07-10 15:59:58|to
1016713651980521478|2018-07-10 15:59:58|see
1016713651980521478|2018-07-10 15:59:58|the
1016713651980521478|2018-07-10 15:59:58|helping
1016713651980521478|2018-07-10 15:59:58|a
1016713651980521478|2018-07-10 15:59:58|neighbour
1016582928195874816|2018-07-10 07:20:31|Very
1016582928195874816|2018-07-10 07:20:31|busy
1016582928195874816|2018-07-10 07:20:31|Cabinet
1016582928195874816|2018-07-10 07:20:31|today
1016582928195874816|2018-07-10 07:20:31|Loads
1016582928195874816|2018-07-10 07:20:31|of
1016582928195874816|2018-07-10 07:20:31|business
1016582928195874816|2018-07-10 07:20:31|to
1016582928195874816|2018-07-10 07:20:31|complete
1016582928195874816|2018-07-10 07:20:31|in
1016582928195874816|2018-07-10 07:20:31|the
1016582928195874816|2018-07-10 07:20:31|next
1016582928195874816|2018-07-10 07:20:31|few
1016582928195874816|2018-07-10 07:20:31|weeks
1016582928195874816|2018-07-10 07:20:31|before
1016582928195874816|2018-07-10 07:20:31|the
1016582928195874816|2018-07-10 07:20:31|recess
1016440077084393472|2018-07-09 21:52:53|Delighted
1016440077084393472|2018-07-09 21:52:53|to
1016440077084393472|2018-07-09 21:52:53|be
1016440077084393472|2018-07-09 21:52:53|joined
1016440077084393472|2018-07-09 21:52:53|by
1016440077084393472|2018-07-09 21:52:53|currie1
1016440077084393472|2018-07-09 21:52:53|on
1016440077084393472|2018-07-09 21:52:53|ticket
1016440077084393472|2018-07-09 21:52:53|in
1016440077084393472|2018-07-09 21:52:53|dubwest
1016440077084393472|2018-07-09 21:52:53|We
1016440077084393472|2018-07-09 21:52:53|ve
1016440077084393472|2018-07-09 21:52:53|come
1016440077084393472|2018-07-09 21:52:53|a
1016440077084393472|2018-07-09 21:52:53|long
1016440077084393472|2018-07-09 21:52:53|way
1016440077084393472|2018-07-09 21:52:53|There
1016440077084393472|2018-07-09 21:52:53|is
1016440077084393472|2018-07-09 21:52:53|more
1016440077084393472|2018-07-09 21:52:53|work
1016440077084393472|2018-07-09 21:52:53|to
1016440077084393472|2018-07-09 21:52:53|be
1016440077084393472|2018-07-09 21:52:53|done
1016029132474540033|2018-07-08 18:39:56|Introducing
1016029132474540033|2018-07-08 18:39:56|to
1016029132474540033|2018-07-08 18:39:56|Fionn
1016029132474540033|2018-07-08 18:39:56|the
1016029132474540033|2018-07-08 18:39:56|Defence
1016029132474540033|2018-07-08 18:39:56|Forces
1016029132474540033|2018-07-08 18:39:56|Mascot
1016028264001884160|2018-07-08 18:36:29|Delighted
1016028264001884160|2018-07-08 18:36:29|to
1016028264001884160|2018-07-08 18:36:29|welcome
1016028264001884160|2018-07-08 18:36:29|to
1016028264001884160|2018-07-08 18:36:29|Dublin
1016028264001884160|2018-07-08 18:36:29|Castle
1016028264001884160|2018-07-08 18:36:29|for
1016028264001884160|2018-07-08 18:36:29|a
1016028264001884160|2018-07-08 18:36:29|bilateral
1016028264001884160|2018-07-08 18:36:29|on
1016028264001884160|2018-07-08 18:36:29|Brexit
1016028264001884160|2018-07-08 18:36:29|and
1016028264001884160|2018-07-08 18:36:29|other
1016028264001884160|2018-07-08 18:36:29|key
1016028264001884160|2018-07-08 18:36:29|European
1016028264001884160|2018-07-08 18:36:29|issues
1016028264001884160|2018-07-08 18:36:29|Austria
1016028264001884160|2018-07-08 18:36:29|took
1016028264001884160|2018-07-08 18:36:29|over
1016028264001884160|2018-07-08 18:36:29|European
1016028264001884160|2018-07-08 18:36:29|Presidency
